date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/03/20 00:00:00+00,2022,3,20,chokepoint4,Bab el-Mandeb Strait,22,14,4,1,17,41,58,1215470.32261186,745337.560827183,11125.9597054824,0,815570.380057251,1971933.84314452,2787504.22320177,52488
2022/11/24 00:00:00+00,2022,11,24,chokepoint4,Bab el-Mandeb Strait,14,13,5,5,21,37,58,702396.0546723,458370.507116704,24234.3044650691,15817.2298624094,1091895.01438911,1200818.09611648,2292713.1105056,52489
2022/11/25 00:00:00+00,2022,11,25,chokepoint4,Bab el-Mandeb Strait,23,21,3,8,30,55,85,1162189.24311374,1201791.16758902,32339.3522821971,22220.4238792255,1491812.90249648,2418540.18686418,3910353.08936066,52490
2022/11/26 00:00:00+00,2022,11,26,chokepoint4,Bab el-Mandeb Strait,21,27,5,2,31,55,86,980573.457166636,1280802.30680951,39369.8737139637,7526.75974022332,2421421.3967347,2308272.39743034,4729693.79416504,52491
2022/11/27 00:00:00+00,2022,11,27,chokepoint4,Bab el-Mandeb Strait,18,21,2,6,18,47,65,953024.529830846,1414399.39183568,31500.292097877,20998.6250719099,940948.123689083,2419922.83883631,3360870.9625254,52492
2022/11/28 00:00:00+00,2022,11,28,chokepoint4,Bab el-Mandeb Strait,14,20,7,4,22,45,67,874915.969136203,1085139.15602769,44602.912233733,20967.1926655179,969102.902507855,2025625.23006315,2994728.132571,52493
2022/11/29 00:00:00+00,2022,11,29,chokepoint4,Bab el-Mandeb Strait,21,13,6,4,21,44,65,1311190.21609341,762904.653685024,55423.6079018958,15511.3511356045,1051323.39888431,2145029.82881593,3196353.22770024,52494
2022/11/30 00:00:00+00,2022,11,30,chokepoint4,Bab el-Mandeb Strait,23,20,5,6,28,54,82,1090169.63174214,973001.234581702,53562.7435483944,23988.4019728531,1293005.09686811,2140722.01184508,3433727.10871319,52495
2022/12/01 00:00:00+00,2022,12,1,chokepoint4,Bab el-Mandeb Strait,13,15,4,2,26,34,60,645350.193444976,1141906.19611386,34611.1798384361,0,974006.873227214,1821867.56939728,2795874.44262449,52496
2022/12/02 00:00:00+00,2022,12,2,chokepoint4,Bab el-Mandeb Strait,16,19,2,3,24,40,64,669330.468603389,828483.795894152,3992.53299660061,15523.2763195382,1170786.91527471,1517330.07381368,2688116.98908839,52497
2022/12/03 00:00:00+00,2022,12,3,chokepoint4,Bab el-Mandeb Strait,16,24,4,3,23,47,70,874172.272346035,1215105.57203687,34148.737164959,16410.1037306535,1796556.68988054,2139836.68527852,3936393.37515906,52498
2022/12/04 00:00:00+00,2022,12,4,chokepoint4,Bab el-Mandeb Strait,16,23,5,3,16,47,63,531966.178160779,1163763.1569212,15683.3070344484,14066.5973228055,513367.4370813,1725479.23943923,2238846.67652053,52499
2022/12/05 00:00:00+00,2022,12,5,chokepoint4,Bab el-Mandeb Strait,20,21,1,5,28,47,75,1247704.03340515,639851.294357996,11295.7364918539,17252.6836798635,1673121.00277435,1916103.74793486,3589224.75070922,52500
2022/12/06 00:00:00+00,2022,12,6,chokepoint4,Bab el-Mandeb Strait,16,15,5,3,23,39,62,769132.033387381,843551.434066564,24034.3069082236,15083.4592739128,560252.000358854,1651801.23363608,2212053.23399493,52501
2022/12/07 00:00:00+00,2022,12,7,chokepoint4,Bab el-Mandeb Strait,16,27,5,9,20,57,77,709051.22671695,1678068.91968501,20056.3368845207,27577.427473676,1489680.66131988,2434753.91076016,3924434.57208004,52502
2022/12/08 00:00:00+00,2022,12,8,chokepoint4,Bab el-Mandeb Strait,17,21,8,2,23,48,71,1149035.41077672,1264264.05148093,47425.8059484221,18405.984328763,1410244.00704906,2479131.25253484,3889375.2595839,52503
2022/12/09 00:00:00+00,2022,12,9,chokepoint4,Bab el-Mandeb Strait,10,22,4,2,24,38,62,540137.01786293,1178895.73988407,22735.9332618042,10368.5246383413,1435262.37997582,1752137.21564715,3187399.59562296,52504
2022/12/10 00:00:00+00,2022,12,10,chokepoint4,Bab el-Mandeb Strait,14,20,9,7,29,50,79,563081.547150848,786027.965976569,37457.6477282233,19720.6298206605,1357404.04260555,1406287.7906763,2763691.83328185,52505
2022/12/11 00:00:00+00,2022,12,11,chokepoint4,Bab el-Mandeb Strait,18,15,3,6,32,42,74,863321.405197933,884552.376313451,19550.787182704,30064.1375538344,1684948.4110028,1797488.70624792,3482437.11725073,52506
2022/12/12 00:00:00+00,2022,12,12,chokepoint4,Bab el-Mandeb Strait,7,29,3,2,28,41,69,329931.197712754,2032968.73446795,17766.739193423,15830.9387681093,1407683.10697108,2396497.61014223,3804180.71711331,52507
2022/12/13 00:00:00+00,2022,12,13,chokepoint4,Bab el-Mandeb Strait,17,13,6,4,22,40,62,753510.0358754,765907.134245161,29600.8349232499,20108.0097055346,1085152.58875106,1569126.01474935,2654278.60350041,52508
2022/12/14 00:00:00+00,2022,12,14,chokepoint4,Bab el-Mandeb Strait,24,15,5,3,25,47,72,1304165.10969911,870145.188561244,53340.9728810526,7917.13346909513,1211453.78936373,2235568.4046105,3447022.19397423,52509
2022/12/15 00:00:00+00,2022,12,15,chokepoint4,Bab el-Mandeb Strait,21,16,8,7,19,52,71,1249033.63011592,906264.143816898,58545.5952522688,41757.7821819531,728349.020083742,2255601.15136704,2983950.17145078,52510
2022/12/16 00:00:00+00,2022,12,16,chokepoint4,Bab el-Mandeb Strait,25,18,5,4,25,52,77,1443988.33807068,1195547.40026967,12171.9378422857,13335.3742324195,1263302.18250855,2665043.05041506,3928345.23292361,52511
2022/12/17 00:00:00+00,2022,12,17,chokepoint4,Bab el-Mandeb Strait,16,19,4,3,27,42,69,714312.838256543,725866.551922384,31659.9340458852,11870.3003267916,1556126.60597534,1483709.6245516,3039836.23052695,52512
2022/12/18 00:00:00+00,2022,12,18,chokepoint4,Bab el-Mandeb Strait,16,22,4,7,26,49,75,453991.275324491,962249.035787145,24834.3244886488,23166.8584007449,1426611.36947917,1464241.49400103,2890852.8634802,52513
2022/12/19 00:00:00+00,2022,12,19,chokepoint4,Bab el-Mandeb Strait,15,19,4,2,24,40,64,743362.151687147,1081012.22712172,39297.1725599949,7254.34096349942,1099231.30339006,1870925.89233236,2970157.19572242,52514
2022/12/20 00:00:00+00,2022,12,20,chokepoint4,Bab el-Mandeb Strait,17,22,3,3,29,45,74,1028399.65319949,1234286.88386766,12053.7076607897,26899.1361707014,1141868.91379827,2301639.38089864,3443508.29469691,52515
2022/12/21 00:00:00+00,2022,12,21,chokepoint4,Bab el-Mandeb Strait,17,20,3,4,28,44,72,833746.210712424,1228106.42839394,15432.5350965272,10130.1001574072,1670258.9018904,2087415.2743603,3757674.1762507,52516
2022/12/22 00:00:00+00,2022,12,22,chokepoint4,Bab el-Mandeb Strait,19,15,3,5,19,42,61,1142378.25134501,747005.720112253,8257.39618825031,16848.4903424946,736542.61129128,1914489.85798801,2651032.46927929,52517
2022/12/23 00:00:00+00,2022,12,23,chokepoint4,Bab el-Mandeb Strait,22,15,3,4,29,44,73,1220609.49363025,736785.522737246,22576.2710470354,14839.801161288,1504388.44941003,1994811.08857582,3499199.53798585,52518
2022/12/24 00:00:00+00,2022,12,24,chokepoint4,Bab el-Mandeb Strait,14,23,7,3,29,47,76,777630.208645535,1145271.6476639,6830.5765504766,10845.6139057029,1419357.67260017,1940578.04676562,3359935.71936579,52519
2022/12/25 00:00:00+00,2022,12,25,chokepoint4,Bab el-Mandeb Strait,16,22,6,3,35,47,82,931565.047533559,1088175.57892461,33407.2513778578,9378.26050672215,1893512.46205974,2062526.13834275,3956038.60040249,52520
2022/12/26 00:00:00+00,2022,12,26,chokepoint4,Bab el-Mandeb Strait,15,20,5,3,18,43,61,598244.254955646,866310.927225013,39117.8014017051,8700.02805013723,470999.148418381,1512373.0116325,1983372.16005088,52521
2022/12/27 00:00:00+00,2022,12,27,chokepoint4,Bab el-Mandeb Strait,31,20,9,6,18,66,84,1483655.84274015,1218022.44149867,70001.5528999648,25350.9264164247,815446.046591761,2797030.76355521,3612476.81014697,52522
2022/12/28 00:00:00+00,2022,12,28,chokepoint4,Bab el-Mandeb Strait,19,22,2,3,27,46,73,801957.707204647,1484529.59811421,7641.67614643614,2530.60595162916,1443581.9054287,2296659.58741693,3740241.49284563,52523
2022/12/29 00:00:00+00,2022,12,29,chokepoint4,Bab el-Mandeb Strait,16,17,8,4,33,45,78,864534.612620982,1063821.0075889,38620.1701191256,11509.839015082,1726159.25171154,1978485.62934408,3704644.88105562,52524
2022/12/30 00:00:00+00,2022,12,30,chokepoint4,Bab el-Mandeb Strait,13,18,2,3,29,36,65,755913.607442826,913756.429717736,12582.8295804603,10553.8468283932,1314626.07972492,1692806.71356942,3007432.79329434,52525
2022/12/31 00:00:00+00,2022,12,31,chokepoint4,Bab el-Mandeb Strait,17,20,11,8,26,56,82,1156722.75947211,961998.32773008,70734.4009392187,32099.7135276739,1221271.00534708,2221555.20166908,3442826.20701616,52526
2023/01/01 00:00:00+00,2023,1,1,chokepoint4,Bab el-Mandeb Strait,21,18,8,6,24,53,77,983914.578564213,869374.990356787,40547.8857619485,31332.9526251672,1334839.15683128,1925170.40730812,3260009.5641394,52527
2023/01/02 00:00:00+00,2023,1,2,chokepoint4,Bab el-Mandeb Strait,22,18,9,1,31,50,81,1115951.53070032,825969.035935513,46095.9839191199,7741.88941437151,1743717.54485553,1995758.43996933,3739475.98482486,52528
2023/01/03 00:00:00+00,2023,1,3,chokepoint4,Bab el-Mandeb Strait,8,16,8,4,27,36,63,248167.530187301,1164069.85930813,45584.0202700999,24407.4578966846,1275123.63531596,1482228.86766221,2757352.50297817,52529
2023/01/04 00:00:00+00,2023,1,4,chokepoint4,Bab el-Mandeb Strait,17,15,5,2,37,39,76,1068922.8447336,735680.310054144,49034.5577694958,5634.52700448245,1584775.16510025,1859272.23956172,3444047.40466197,52530
2023/01/05 00:00:00+00,2023,1,5,chokepoint4,Bab el-Mandeb Strait,19,19,7,8,23,53,76,716914.998218962,1185749.87780301,23999.9471413866,39382.9674820754,1065010.73841854,1966047.79064543,3031058.52906397,52531
2023/01/06 00:00:00+00,2023,1,6,chokepoint4,Bab el-Mandeb Strait,21,29,9,8,27,67,94,1259906.4100024,1645697.08999212,42277.4415700258,17664.8713686137,1610546.32548155,2965545.81293316,4576092.13841471,52532
2023/01/07 00:00:00+00,2023,1,7,chokepoint4,Bab el-Mandeb Strait,20,24,5,3,24,52,76,917375.70418815,1377319.73460693,16607.8601715188,4483.08383571222,1459494.93490832,2315786.38280231,3775281.31771063,52533
2022/05/03 00:00:00+00,2022,5,3,chokepoint4,Bab el-Mandeb Strait,29,15,2,1,23,47,70,1643745.8982692,856557.865961374,14804.6336271762,5146.65639277223,1289652.4388493,2520255.05425052,3809907.49309982,52534
2023/01/14 00:00:00+00,2023,1,14,chokepoint4,Bab el-Mandeb Strait,23,17,6,3,25,49,74,1220811.68364711,1055189.96108086,26050.7294159426,7980.60925132419,1276255.21684031,2310032.98339523,3586288.20023554,52535
2022/03/21 00:00:00+00,2022,3,21,chokepoint4,Bab el-Mandeb Strait,12,17,7,6,25,42,67,646860.03034131,680541.036374618,49604.6749647955,34473.078764512,986630.040104152,1411478.82044524,2398108.86054939,52536
2022/01/30 00:00:00+00,2022,1,30,chokepoint4,Bab el-Mandeb Strait,22,19,7,3,17,51,68,1133415.77258742,694675.513397175,67379.4231416728,15114.8333167821,755596.606011968,1910585.54244305,2666182.14845502,52537
2022/10/13 00:00:00+00,2022,10,13,chokepoint4,Bab el-Mandeb Strait,10,29,4,4,21,47,68,539851.518415042,1716565.11543296,24150.2657199347,16172.621936033,1175623.90913144,2296739.52150397,3472363.43063541,52538
2023/01/15 00:00:00+00,2023,1,15,chokepoint4,Bab el-Mandeb Strait,14,26,6,2,35,48,83,617545.438944,1725256.01877829,40021.1236368246,3394.52211292619,2039592.19120547,2386217.10347204,4425809.29467751,52539
2022/10/14 00:00:00+00,2022,10,14,chokepoint4,Bab el-Mandeb Strait,26,14,5,5,15,50,65,1484683.70904616,585569.221078423,11928.0621087864,17047.1944126348,543072.948244602,2099228.18664601,2642301.13489061,52540
2022/01/31 00:00:00+00,2022,1,31,chokepoint4,Bab el-Mandeb Strait,18,18,3,3,15,42,57,1025576.89842816,1071576.07501885,16176.3465067559,11491.8048941497,608445.915393544,2124821.12484792,2733267.04024146,52541
2023/01/16 00:00:00+00,2023,1,16,chokepoint4,Bab el-Mandeb Strait,22,21,10,6,28,59,87,965664.060184007,1221733.16757018,45784.7392483084,19022.6581079893,1195406.02739188,2252204.62511048,3447610.65250236,52542
2022/10/15 00:00:00+00,2022,10,15,chokepoint4,Bab el-Mandeb Strait,24,16,4,3,26,47,73,1210971.7757122,1014682.61200631,2132.877654566,9316.78291457614,1174626.57082096,2237104.04828766,3411730.61910862,52543
2022/03/22 00:00:00+00,2022,3,22,chokepoint4,Bab el-Mandeb Strait,18,11,9,5,14,43,57,1256073.41462494,529685.899225864,69726.7299410279,8071.61145495903,836613.007365783,1863557.65524679,2700170.66261258,52544
2022/02/01 00:00:00+00,2022,2,1,chokepoint4,Bab el-Mandeb Strait,19,14,3,3,18,39,57,1316494.50139792,900604.077720938,14167.0822530895,15276.1760035098,1005771.81655807,2246541.83737546,3252313.65393353,52545
2023/01/17 00:00:00+00,2023,1,17,chokepoint4,Bab el-Mandeb Strait,13,18,8,5,22,44,66,365816.356562188,945150.704046019,47105.2908169993,27317.6359815434,968035.932289692,1385389.98740675,2353425.91969644,52546
2022/10/16 00:00:00+00,2022,10,16,chokepoint4,Bab el-Mandeb Strait,18,20,7,3,24,48,72,1010380.73949877,982359.860035143,43828.9513020633,12850.4624263381,743270.18304667,2049420.01326231,2792690.19630898,52547
2022/03/23 00:00:00+00,2022,3,23,chokepoint4,Bab el-Mandeb Strait,19,18,7,3,18,47,65,880618.784085682,689589.282025305,42328.3711998762,3745.12101706675,623403.923126043,1616281.55832793,2239685.48145397,52548
2022/02/02 00:00:00+00,2022,2,2,chokepoint4,Bab el-Mandeb Strait,17,13,5,5,16,40,56,1027703.25870159,588679.238086858,16867.4109159435,25701.8747423856,1041907.16310313,1658951.78244677,2700858.9455499,52549
2023/01/18 00:00:00+00,2023,1,18,chokepoint4,Bab el-Mandeb Strait,12,21,8,3,28,44,72,682787.263618331,1379654.47697913,47175.7630090497,11105.1133724628,1563296.15065704,2120722.61697897,3684018.76763601,52550
2022/10/17 00:00:00+00,2022,10,17,chokepoint4,Bab el-Mandeb Strait,21,21,4,3,42,49,91,940782.660526898,970503.870042245,23189.8474605656,9595.64689227321,2036254.79607731,1944072.02492198,3980326.82099929,52551
2022/03/24 00:00:00+00,2022,3,24,chokepoint4,Bab el-Mandeb Strait,20,14,6,2,17,42,59,879907.775662999,722547.905633385,59599.272658376,3796.61424726478,837716.815712517,1665851.56820203,2503568.38391454,52552
2022/02/03 00:00:00+00,2022,2,3,chokepoint4,Bab el-Mandeb Strait,22,20,7,3,17,52,69,1124534.68972685,1121991.75157418,71075.1189466168,13199.0974623643,414232.588366199,2330800.65771001,2745033.24607621,52553
2023/01/19 00:00:00+00,2023,1,19,chokepoint4,Bab el-Mandeb Strait,19,13,3,4,33,39,72,1104950.44493736,514759.845401163,11704.9909372138,11475.2216465408,1532144.00158495,1642890.50292228,3175034.50450724,52554
2022/10/18 00:00:00+00,2022,10,18,chokepoint4,Bab el-Mandeb Strait,15,23,4,5,22,47,69,786201.628917591,1097686.96041023,20732.9425509117,24022.2561009977,926799.495086365,1928643.78797973,2855443.28306609,52555
2022/03/25 00:00:00+00,2022,3,25,chokepoint4,Bab el-Mandeb Strait,14,17,4,5,13,40,53,781618.397954431,681788.354806863,16867.3006629306,26840.3149926837,570495.73319105,1507114.36841691,2077610.10160796,52556
2022/02/04 00:00:00+00,2022,2,4,chokepoint4,Bab el-Mandeb Strait,24,21,4,6,19,55,74,1304399.46490372,973640.126974354,6110.58784277604,21256.1129196836,1177934.97870636,2305406.29264054,3483341.2713469,52557
2023/01/20 00:00:00+00,2023,1,20,chokepoint4,Bab el-Mandeb Strait,22,20,5,5,21,52,73,1168739.75402186,796669.847607417,15549.7942941262,17868.5620180567,1594233.86842808,1998827.95794146,3593061.82636954,52558
2022/10/19 00:00:00+00,2022,10,19,chokepoint4,Bab el-Mandeb Strait,14,14,4,6,26,38,64,854618.493930617,975921.715517086,9248.446453672,19478.1459367877,1236529.50876687,1859266.80183816,3095796.31060503,52559
2022/03/26 00:00:00+00,2022,3,26,chokepoint4,Bab el-Mandeb Strait,14,17,1,3,17,35,52,828518.544560377,927936.018897226,0,13991.4691567899,738648.004584994,1770446.03261439,2509094.03719939,52560
2022/02/05 00:00:00+00,2022,2,5,chokepoint4,Bab el-Mandeb Strait,16,15,5,4,22,40,62,831485.122978656,740471.760112165,45550.9512623502,19326.6370016073,916336.557543029,1636834.47135478,2553171.02889781,52561
2023/01/21 00:00:00+00,2023,1,21,chokepoint4,Bab el-Mandeb Strait,17,21,6,4,24,48,72,1082382.61491013,701763.239127123,29205.5608508203,14306.5668252004,917373.352720757,1827657.98171327,2745031.33443403,52562
2022/10/20 00:00:00+00,2022,10,20,chokepoint4,Bab el-Mandeb Strait,15,19,5,3,27,42,69,516552.669242751,989390.134415612,28802.4818975097,11443.4757796652,1084042.59998785,1546188.76133554,2630231.36132339,52563
2022/03/27 00:00:00+00,2022,3,27,chokepoint4,Bab el-Mandeb Strait,20,12,3,5,18,40,58,1116029.75679406,537590.356870333,49677.502794826,11373.6979174658,717457.934093947,1714671.31437668,2432129.24847063,52564
2022/02/06 00:00:00+00,2022,2,6,chokepoint4,Bab el-Mandeb Strait,21,20,3,4,15,48,63,1157788.29569108,999171.637444539,7398.17015940966,14721.3404024401,519052.167545197,2179079.44369747,2698131.61124267,52565
2023/01/22 00:00:00+00,2023,1,22,chokepoint4,Bab el-Mandeb Strait,22,17,3,3,32,45,77,931372.43057781,1222459.38942589,27622.58210997,11757.3263133626,1045300.07061408,2193211.72842703,3238511.79904111,52566
2022/10/21 00:00:00+00,2022,10,21,chokepoint4,Bab el-Mandeb Strait,23,14,2,4,23,43,66,1278869.46877641,910328.667694902,1360.59941537938,11181.8565412359,1040774.4450678,2201740.59242792,3242515.03749572,52567
2022/03/28 00:00:00+00,2022,3,28,chokepoint4,Bab el-Mandeb Strait,18,26,8,5,23,57,80,1035615.56580088,894494.649694219,65493.9866085371,24565.1197125157,922029.514579186,2020169.32181615,2942198.83639534,52568
2022/02/07 00:00:00+00,2022,2,7,chokepoint4,Bab el-Mandeb Strait,15,13,2,4,18,34,52,731382.356961858,788585.247157834,541.862404628,7709.63134718734,363913.617622714,1528219.09787151,1892132.71549422,52569
2023/01/23 00:00:00+00,2023,1,23,chokepoint4,Bab el-Mandeb Strait,17,17,4,9,19,47,66,893886.87274331,862528.36629252,66397.2034565246,25997.8180562498,649667.39234349,1848810.2605486,2498477.65289209,52570
2022/10/22 00:00:00+00,2022,10,22,chokepoint4,Bab el-Mandeb Strait,14,19,5,5,29,43,72,613080.131614649,879847.602282067,34193.9577124925,14127.2650328056,1688619.57087097,1541248.95664201,3229868.52751299,52571
2022/06/22 00:00:00+00,2022,6,22,chokepoint4,Bab el-Mandeb Strait,19,13,5,3,21,40,61,1091292.90733951,636629.437692798,15500.080909081,5897.83168513784,1326445.3218055,1749320.25762652,3075765.57943203,52572
2022/03/29 00:00:00+00,2022,3,29,chokepoint4,Bab el-Mandeb Strait,19,18,6,1,14,44,58,1433038.83997753,1042033.52386071,38720.2918160486,0,1393024.76823297,2513792.65565429,3906817.42388725,52573
2022/02/08 00:00:00+00,2022,2,8,chokepoint4,Bab el-Mandeb Strait,18,22,8,4,23,52,75,1101023.38845168,1266652.3241026,62768.0675589227,19589.5050144849,1317399.78203062,2450033.28512769,3767433.06715831,52574
2022/02/09 00:00:00+00,2022,2,9,chokepoint4,Bab el-Mandeb Strait,20,18,2,5,20,45,65,1447157.70615078,828504.923798729,4162.3836027116,21536.6934273759,673838.661493991,2301361.7069796,2975200.36847359,52575
2022/02/10 00:00:00+00,2022,2,10,chokepoint4,Bab el-Mandeb Strait,19,22,8,4,15,53,68,1270524.29625598,968821.300360925,27305.0211101429,11332.4907424918,786547.459868917,2277983.10846954,3064530.56833846,52576
2022/02/11 00:00:00+00,2022,2,11,chokepoint4,Bab el-Mandeb Strait,20,21,5,4,21,50,71,1142069.37081807,876274.552244128,25452.3606036903,10428.4220124093,1029184.41867682,2054224.70567829,3083409.12435511,52577
2022/02/12 00:00:00+00,2022,2,12,chokepoint4,Bab el-Mandeb Strait,14,24,3,3,18,44,62,602876.41153942,1472736.44601084,18973.052699307,9235.90585750406,1019635.93126358,2103821.81610707,3123457.74737066,52578
2022/02/13 00:00:00+00,2022,2,13,chokepoint4,Bab el-Mandeb Strait,17,31,7,5,21,60,81,1209975.67164258,1557126.72694061,45362.8045924832,28102.5408771257,632693.682575331,2840567.7440528,3473261.42662813,52579
2022/02/14 00:00:00+00,2022,2,14,chokepoint4,Bab el-Mandeb Strait,16,19,4,2,15,41,56,937657.818853089,789247.829297171,1451.131513501,12457.8465533159,578808.243868077,1740814.62621708,2319622.87008515,52580
2022/02/15 00:00:00+00,2022,2,15,chokepoint4,Bab el-Mandeb Strait,16,12,3,2,13,33,46,631605.567336544,818784.211693743,16992.3936876608,4419.41206199972,697463.419828386,1471801.58477995,2169265.00460833,52581
2022/02/16 00:00:00+00,2022,2,16,chokepoint4,Bab el-Mandeb Strait,17,12,2,3,24,34,58,1102915.73542096,733888.170320922,12604.3859051384,15427.8031224725,1025917.52383019,1864836.0947695,2890753.61859969,52582
2022/02/17 00:00:00+00,2022,2,17,chokepoint4,Bab el-Mandeb Strait,19,21,6,3,13,49,62,991596.454383082,1099954.64826645,40232.5785178825,6958.90386932764,532786.225321599,2138742.58503674,2671528.81035834,52583
2022/02/18 00:00:00+00,2022,2,18,chokepoint4,Bab el-Mandeb Strait,29,14,2,6,13,51,64,1859602.38733281,701832.484492294,16434.4362494332,18326.4239937292,467712.924981696,2596195.73206827,3063908.65704996,52584
2022/02/19 00:00:00+00,2022,2,19,chokepoint4,Bab el-Mandeb Strait,12,11,3,3,17,29,46,814296.545882542,606968.866770058,20813.3098341656,6853.62856822532,570145.703299287,1448932.35105499,2019078.05435428,52585
2022/02/20 00:00:00+00,2022,2,20,chokepoint4,Bab el-Mandeb Strait,16,15,7,1,15,39,54,924600.402353444,672347.525233858,38368.4792340552,0,888934.242325501,1635316.40682136,2524250.64914686,52586
2022/02/21 00:00:00+00,2022,2,21,chokepoint4,Bab el-Mandeb Strait,15,13,7,6,24,41,65,689786.333779057,1041572.1471002,38768.2471611247,27032.9763260509,1564479.44819064,1797159.70436644,3361639.15255707,52587
2022/02/22 00:00:00+00,2022,2,22,chokepoint4,Bab el-Mandeb Strait,20,26,8,3,18,57,75,910055.546818476,1146935.92968904,16265.8843329179,16384.2157987584,999483.541415332,2089641.57663919,3089125.11805452,52588
2022/02/23 00:00:00+00,2022,2,23,chokepoint4,Bab el-Mandeb Strait,12,15,5,6,12,38,50,707699.455920233,716527.934913728,47015.6704144253,26685.9662649665,455013.653459181,1497929.02751335,1952942.68097253,52589
2022/02/24 00:00:00+00,2022,2,24,chokepoint4,Bab el-Mandeb Strait,19,20,3,3,20,45,65,1039112.71830052,1126726.85864591,18089.5134041749,11624.0535058488,775143.986319451,2195553.14385645,2970697.1301759,52590
2022/02/25 00:00:00+00,2022,2,25,chokepoint4,Bab el-Mandeb Strait,21,26,3,1,21,51,72,1451441.84676109,1325590.69051641,42886.512611857,1167.28743894,822916.814851136,2821086.33732829,3644003.15217943,52591
2022/02/26 00:00:00+00,2022,2,26,chokepoint4,Bab el-Mandeb Strait,20,21,7,2,18,50,68,807958.532303578,1163529.85953451,61975.280861489,13161.7898566368,592370.52794755,2046625.46255622,2638995.99050377,52592
2022/02/27 00:00:00+00,2022,2,27,chokepoint4,Bab el-Mandeb Strait,16,18,3,3,13,40,53,1196849.09275739,1104408.07466675,5521.92659941895,10348.4878212923,1024335.67944542,2317127.58184486,3341463.26129028,52593
2022/02/28 00:00:00+00,2022,2,28,chokepoint4,Bab el-Mandeb Strait,14,19,4,8,14,45,59,804878.712116525,922602.285889621,13197.0995135542,38347.6717438655,710655.400029819,1779025.76926357,2489681.16929338,52594
2022/03/01 00:00:00+00,2022,3,1,chokepoint4,Bab el-Mandeb Strait,14,11,6,3,15,34,49,796065.585371264,789513.978238364,30855.4523626289,12876.9376409619,455655.140609595,1629311.95361322,2084967.09422281,52595
2022/03/02 00:00:00+00,2022,3,2,chokepoint4,Bab el-Mandeb Strait,20,18,6,4,25,48,73,1025666.2408947,807237.964107853,47344.772237793,22219.7997807292,1304904.90339811,1902468.77702107,3207373.68041918,52596
2022/03/03 00:00:00+00,2022,3,3,chokepoint4,Bab el-Mandeb Strait,16,19,5,4,12,44,56,963114.511870361,1146157.33993075,21078.6827881629,10066.7942203364,601169.563171671,2140417.32880961,2741586.89198128,52597
2022/03/04 00:00:00+00,2022,3,4,chokepoint4,Bab el-Mandeb Strait,17,16,7,2,13,42,55,780591.859464032,848085.848777673,37881.0211614581,13816.16548097,634848.227186632,1680374.89488413,2315223.12207076,52598
2022/03/05 00:00:00+00,2022,3,5,chokepoint4,Bab el-Mandeb Strait,16,18,3,6,15,43,58,899628.364746002,1372605.69583317,26024.2799901995,25199.811307552,694355.090770578,2323458.15187693,3017813.2426475,52599
2022/03/06 00:00:00+00,2022,3,6,chokepoint4,Bab el-Mandeb Strait,17,13,6,1,18,37,55,724438.976110164,675896.472873039,49359.885495771,5677.63962882519,670565.529790201,1455372.9741078,2125938.503898,52600
2022/03/07 00:00:00+00,2022,3,7,chokepoint4,Bab el-Mandeb Strait,15,18,4,4,18,41,59,1076992.83321092,1006852.18018565,27191.4231040345,12382.2771869149,441730.395094915,2123418.71368751,2565149.10878243,52601
2022/03/08 00:00:00+00,2022,3,8,chokepoint4,Bab el-Mandeb Strait,15,13,2,3,15,33,48,919980.226301459,794712.01731179,9842.74991,13010.9637729098,946024.016149461,1737545.95729616,2683569.97344562,52602
2022/03/09 00:00:00+00,2022,3,9,chokepoint4,Bab el-Mandeb Strait,21,19,2,4,17,46,63,1148913.90593687,779077.844492455,13237.781966967,30658.2682675205,695145.559363069,1971887.80066382,2667033.36002689,52603
2022/03/10 00:00:00+00,2022,3,10,chokepoint4,Bab el-Mandeb Strait,22,16,5,3,17,46,63,1167807.11435941,730865.233304064,30043.8062520234,21426.1860163116,919337.445137302,1950142.33993181,2869479.78506911,52604
2022/03/11 00:00:00+00,2022,3,11,chokepoint4,Bab el-Mandeb Strait,22,22,4,2,23,50,73,1488584.71210484,1469237.07740506,23752.7831957621,8224.80876539709,1014850.35308244,2989799.38147106,4004649.73455351,52605
2022/03/12 00:00:00+00,2022,3,12,chokepoint4,Bab el-Mandeb Strait,17,16,10,3,18,46,64,868889.147411466,711918.652887844,59650.5812688677,24453.5185100167,1009309.23743365,1664911.90007819,2674221.13751185,52606
2022/03/13 00:00:00+00,2022,3,13,chokepoint4,Bab el-Mandeb Strait,16,24,3,2,16,45,61,988143.921520024,1238990.86017278,28848.6017788172,5197.20992257078,574445.610487486,2261180.5933942,2835626.20388168,52607
2022/05/04 00:00:00+00,2022,5,4,chokepoint4,Bab el-Mandeb Strait,5,28,3,3,17,39,56,247450.591986585,1620872.67800753,27270.1295918261,17958.9180304147,866703.199959314,1913552.31761635,2780255.51757567,52608
