date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020/06/15 00:00:00+00,2020,6,15,chokepoint7,Cape of Good Hope,4,39,2,2,12,47,59,82544.5121821914,2286179.54950864,16449.9011251755,4258.32776028,1242804.98918702,2389432.29057628,3632237.27976331,59147
2020/04/22 00:00:00+00,2020,4,22,chokepoint7,Cape of Good Hope,4,28,3,1,12,36,48,204760.534483113,2367815.73761083,22985.9684270205,7837.01727498679,932771.560497664,2603399.25779595,3536170.81829362,59148
2019/11/26 00:00:00+00,2019,11,26,chokepoint7,Cape of Good Hope,4,19,2,1,15,26,41,75020.2669073225,641258.786697735,4861.25082159983,4142.69440944385,862181.073406161,725282.998836102,1587464.07224226,59149
2020/01/24 00:00:00+00,2020,1,24,chokepoint7,Cape of Good Hope,8,21,2,1,12,32,44,103573.100137648,1113796.75445905,34489.764902361,4654.400763705,828919.52934672,1256514.02026277,2085433.54960949,59150
2020/08/04 00:00:00+00,2020,8,4,chokepoint7,Cape of Good Hope,6,28,1,1,11,36,47,208362.007298344,1658780.80919678,28991.6197175,2808.45546144944,677992.465894619,1898942.89167408,2576935.3575687,59151
2020/06/16 00:00:00+00,2020,6,16,chokepoint7,Cape of Good Hope,7,32,2,0,17,41,58,180872.076185877,1585634.57877676,11744.762819877,0,1649426.56710085,1778251.41778252,3427677.98488337,59152
2020/04/23 00:00:00+00,2020,4,23,chokepoint7,Cape of Good Hope,7,27,0,2,15,36,51,191972.346256259,1360543.88997618,0,0,1921920.10022479,1552516.23623244,3474436.33645723,59153
2020/01/25 00:00:00+00,2020,1,25,chokepoint7,Cape of Good Hope,6,19,2,0,10,27,37,239487.967837499,1340255.69683395,11094.9642319018,0,731721.757167727,1590838.62890335,2322560.38607108,59154
2020/08/05 00:00:00+00,2020,8,5,chokepoint7,Cape of Good Hope,6,42,0,2,16,50,66,228834.188842368,2515270.37839177,0,16732.3638709224,1155921.25853757,2760836.93110506,3916758.18964263,59155
2020/06/17 00:00:00+00,2020,6,17,chokepoint7,Cape of Good Hope,10,31,2,2,14,45,59,330332.190196567,2363570.10931715,26404.2020969835,0,867311.434217967,2720306.5016107,3587617.93582867,59156
2020/04/24 00:00:00+00,2020,4,24,chokepoint7,Cape of Good Hope,2,34,3,0,9,39,48,95595.7726591295,1408742.36950185,25909.5221512934,0,596100.963524216,1530247.66431227,2126348.62783648,59157
2020/01/26 00:00:00+00,2020,1,26,chokepoint7,Cape of Good Hope,4,18,2,0,6,24,30,116442.793508005,1277225.20830999,40200.7950752522,0,629449.039405132,1433868.79689325,2063317.83629838,59158
2020/08/06 00:00:00+00,2020,8,6,chokepoint7,Cape of Good Hope,8,33,7,0,11,48,59,224490.53734257,1618250.09841156,127733.244377154,0,360598.795106574,1970473.88013128,2331072.67523786,59159
2020/06/18 00:00:00+00,2020,6,18,chokepoint7,Cape of Good Hope,7,31,0,3,11,41,52,180600.071991335,2030292.17987068,0,5512.97130239131,660317.7565531,2216405.22316441,2876722.97971751,59160
2020/04/25 00:00:00+00,2020,4,25,chokepoint7,Cape of Good Hope,5,35,1,0,8,41,49,229088.665963535,1893020.44177736,14329.1205504097,0,375670.827664521,2136438.2282913,2512109.05595582,59161
2019/11/27 00:00:00+00,2019,11,27,chokepoint7,Cape of Good Hope,7,24,3,2,9,36,45,272805.544909133,2230954.5643348,39047.4965025582,4359.09117605465,657446.27370305,2547166.69692254,3204612.97062559,59162
2020/01/27 00:00:00+00,2020,1,27,chokepoint7,Cape of Good Hope,5,11,0,0,13,16,29,176132.865912105,515104.168911083,0,0,1479103.03451362,691237.034823188,2170340.06933681,59163
2020/08/07 00:00:00+00,2020,8,7,chokepoint7,Cape of Good Hope,5,35,2,1,13,43,56,143317.597543313,2630911.52412111,23475.7049029541,3547.54629758563,1199939.52017615,2801252.37286496,4001191.89304111,59164
2020/06/19 00:00:00+00,2020,6,19,chokepoint7,Cape of Good Hope,10,35,1,1,20,47,67,213023.056462813,2740328.27948443,1696.569189398,6348.98779100356,1169593.79460919,2961396.89292764,4130990.68753684,59165
2020/04/26 00:00:00+00,2020,4,26,chokepoint7,Cape of Good Hope,7,29,1,1,15,38,53,135497.533368903,1558464.35039367,0,0,1913065.02747067,1693961.88376257,3607026.91123324,59166
2019/11/28 00:00:00+00,2019,11,28,chokepoint7,Cape of Good Hope,4,30,2,1,10,37,47,119037.799944861,1787192.46072822,14321.3904328406,9719.11665339,690139.400195416,1930270.76775931,2620410.16795473,59167
2020/08/08 00:00:00+00,2020,8,8,chokepoint7,Cape of Good Hope,5,28,1,0,9,34,43,128183.133475107,1558097.8537627,19287.2666487,0,1250308.30048533,1705568.25388651,2955876.55437184,59168
2020/06/20 00:00:00+00,2020,6,20,chokepoint7,Cape of Good Hope,4,41,3,2,15,50,65,114717.448045753,2802645.92052452,79067.3421277533,3539.28421968457,1232232.33290812,2999969.99491771,4232202.32782583,59169
2020/04/27 00:00:00+00,2020,4,27,chokepoint7,Cape of Good Hope,6,32,3,1,15,42,57,219426.012410499,1372889.85009837,34779.9391533472,4380.42715409437,1926810.9224173,1631476.22881631,3558287.15123361,59170
2019/11/29 00:00:00+00,2019,11,29,chokepoint7,Cape of Good Hope,2,31,5,1,20,39,59,50085.4656915165,2639724.00803176,90346.5082802818,4518.70524074133,1453744.2306255,2784674.6872443,4238418.9178698,59171
2020/08/09 00:00:00+00,2020,8,9,chokepoint7,Cape of Good Hope,11,21,2,0,11,34,45,440212.510351755,1011990.38415867,17390.3240222175,0,265485.940321245,1469593.21853264,1735079.15885389,59172
2020/06/21 00:00:00+00,2020,6,21,chokepoint7,Cape of Good Hope,4,33,0,1,18,38,56,128504.923999594,2399052.30875671,0,0,2337126.98571498,2527557.23275631,4864684.21847129,59173
2020/04/28 00:00:00+00,2020,4,28,chokepoint7,Cape of Good Hope,8,25,2,1,13,36,49,279385.98617079,2029556.9018729,15894.099169012,5872.44625401471,1487210.77980731,2330709.43346671,3817920.21327402,59174
2019/11/30 00:00:00+00,2019,11,30,chokepoint7,Cape of Good Hope,6,21,0,0,9,27,36,246569.844501454,955144.776931821,0,0,874492.249911623,1201714.62143328,2076206.8713449,59175
2020/08/10 00:00:00+00,2020,8,10,chokepoint7,Cape of Good Hope,6,32,4,1,13,43,56,225022.577516172,2537410.3192195,59459.5864730395,4991.80669912193,1126111.1536758,2826884.28990784,3952995.44358364,59176
2020/06/22 00:00:00+00,2020,6,22,chokepoint7,Cape of Good Hope,3,34,1,1,13,39,52,191435.589740319,2149875.63860109,10966.8654152637,0,368531.311107952,2352278.09375667,2720809.40486462,59177
2020/04/29 00:00:00+00,2020,4,29,chokepoint7,Cape of Good Hope,2,26,2,2,15,32,47,91307.3811233369,1917708.29537942,29585.6340796,5656.24772765212,1005139.4250075,2044257.55831,3049396.98331751,59178
2019/12/01 00:00:00+00,2019,12,1,chokepoint7,Cape of Good Hope,7,18,3,4,15,32,47,142156.13588082,759435.82351572,10540.0911497059,19967.1717354669,873494.671709389,932099.222281712,1805593.8939911,59179
2020/08/11 00:00:00+00,2020,8,11,chokepoint7,Cape of Good Hope,8,25,0,1,16,34,50,216650.111605455,2175256.16936905,0,5437.28659041387,992576.569058728,2397343.56756492,3389920.13662364,59180
2020/06/23 00:00:00+00,2020,6,23,chokepoint7,Cape of Good Hope,5,27,1,0,14,33,47,189299.540821224,823976.825586826,1824.429758949,0,555625.08319103,1015100.796167,1570725.87935803,59181
2020/04/30 00:00:00+00,2020,4,30,chokepoint7,Cape of Good Hope,4,31,2,2,15,39,54,88825.76704025,1281692.68655428,36802.3347183207,2872.83275393789,1884807.53468402,1410193.62106679,3295001.15575081,59182
2019/12/02 00:00:00+00,2019,12,2,chokepoint7,Cape of Good Hope,6,30,0,2,9,38,47,216389.504873266,2397177.27656698,0,0,848240.734912467,2613566.78144024,3461807.51635271,59183
2020/08/12 00:00:00+00,2020,8,12,chokepoint7,Cape of Good Hope,4,23,1,1,7,29,36,89590.5799856324,1451905.98268144,5548.668408573,0,139256.110379569,1547045.23107564,1686301.34145521,59184
2020/06/24 00:00:00+00,2020,6,24,chokepoint7,Cape of Good Hope,6,26,1,0,14,33,47,201482.493556287,2001507.06954169,18842.950005466,0,1005346.00884414,2221832.51310344,3227178.52194758,59185
2020/05/01 00:00:00+00,2020,5,1,chokepoint7,Cape of Good Hope,7,38,2,3,10,50,60,208727.279759116,3153440.97381817,17537.2552644565,12384.8293566382,651941.960859566,3392090.33819838,4044032.29905795,59186
2019/12/03 00:00:00+00,2019,12,3,chokepoint7,Cape of Good Hope,4,25,3,0,12,32,44,194133.721165788,1759664.79639993,36094.748996719,0,1220144.89359093,1989893.26656244,3210038.16015337,59187
2020/08/13 00:00:00+00,2020,8,13,chokepoint7,Cape of Good Hope,3,28,2,2,12,35,47,81013.673334282,2198213.27867922,6849.79941990438,3300.94799078518,796401.021260707,2289377.6994242,3085778.7206849,59188
2020/06/25 00:00:00+00,2020,6,25,chokepoint7,Cape of Good Hope,6,26,1,0,13,33,46,180488.757388376,1675628.77788329,4679.97530302565,0,817546.726702721,1860797.51057469,2678344.23727741,59189
2020/05/02 00:00:00+00,2020,5,2,chokepoint7,Cape of Good Hope,3,26,2,1,13,32,45,99212.5527619923,1216254.16714747,12247.3954836169,0,717137.680472702,1327714.11539308,2044851.79586578,59190
2019/12/04 00:00:00+00,2019,12,4,chokepoint7,Cape of Good Hope,5,19,2,1,9,27,36,104189.889075699,1204658.4341323,27103.2852247587,0,624005.572554102,1335951.60843276,1959957.18098686,59191
2020/08/14 00:00:00+00,2020,8,14,chokepoint7,Cape of Good Hope,12,50,2,1,11,65,76,407906.103439493,3510576.29190718,33767.8125547991,9081.68741928353,1095991.02065697,3961331.89532076,5057322.91597772,59192
2019/12/05 00:00:00+00,2019,12,5,chokepoint7,Cape of Good Hope,7,17,3,1,9,28,37,141136.787142358,1020134.25731048,29687.7806771422,0,166850.411533476,1190958.82512998,1357809.23666346,59193
2019/12/06 00:00:00+00,2019,12,6,chokepoint7,Cape of Good Hope,4,24,3,0,7,31,38,110388.066424868,1621886.00551213,30374.3417801758,0,503258.065397598,1762648.41371717,2265906.47911477,59194
2019/12/07 00:00:00+00,2019,12,7,chokepoint7,Cape of Good Hope,6,32,1,1,8,40,48,125004.072189478,2049032.54321416,5525.25234724802,3118.8320323328,634932.996600321,2182680.69978322,2817613.69638354,59195
2019/12/08 00:00:00+00,2019,12,8,chokepoint7,Cape of Good Hope,7,24,2,1,9,34,43,184355.216242717,1134424.52739978,12610.2025018406,0,1135022.86617779,1331389.94614434,2466412.81232212,59196
2020/05/03 00:00:00+00,2020,5,3,chokepoint7,Cape of Good Hope,3,39,1,1,11,44,55,119015.934232199,1601517.99455001,5949.27995234531,4236.93740061302,847477.551268252,1730720.14613517,2578197.69740342,59197
2020/05/04 00:00:00+00,2020,5,4,chokepoint7,Cape of Good Hope,5,36,0,0,17,41,58,194271.892888652,1802576.10796983,0,0,674407.211658049,1996848.00085849,2671255.21251653,59198
2020/05/05 00:00:00+00,2020,5,5,chokepoint7,Cape of Good Hope,7,30,1,3,17,41,58,276313.795687266,1808961.30344412,15941.7003300478,4093.97988346135,1651308.1535735,2105310.7793449,3756618.9329184,59199
2020/05/06 00:00:00+00,2020,5,6,chokepoint7,Cape of Good Hope,8,27,1,2,14,38,52,166867.962796506,1268157.04585114,26628.0847822062,5838.82775662197,1265903.2422286,1467491.92118647,2733395.16341507,59200
2020/10/04 00:00:00+00,2020,10,4,chokepoint7,Cape of Good Hope,7,29,0,2,13,38,51,220248.838262858,2949470.40445081,0,0,876756.872228285,3169719.24271367,4046476.11494195,59201
2020/10/05 00:00:00+00,2020,10,5,chokepoint7,Cape of Good Hope,10,32,3,3,11,48,59,223546.146067493,1689324.08390168,13290.9804188331,18262.1019830328,1155174.60713,1944423.31237104,3099597.91950104,59202
2020/10/06 00:00:00+00,2020,10,6,chokepoint7,Cape of Good Hope,5,44,2,1,12,52,64,122746.806531574,2839192.84710474,30912.97169128,0,759719.152926456,2992852.6253276,3752571.77825405,59203
2020/10/07 00:00:00+00,2020,10,7,chokepoint7,Cape of Good Hope,4,35,2,0,13,41,54,146726.586252106,2262889.80864059,43130.9961419285,0,708800.20266601,2452747.39103463,3161547.59370064,59204
2020/10/08 00:00:00+00,2020,10,8,chokepoint7,Cape of Good Hope,6,24,4,2,17,36,53,150627.788540527,1668687.93549685,101660.094702474,5706.34521044289,853544.210352756,1926682.1639503,2780226.37430305,59205
2020/10/09 00:00:00+00,2020,10,9,chokepoint7,Cape of Good Hope,3,24,2,0,11,29,40,133100.936670609,1946256.55797251,4242.95399916348,0,1715049.73226605,2083600.44864228,3798650.18090833,59206
2020/10/10 00:00:00+00,2020,10,10,chokepoint7,Cape of Good Hope,10,28,2,0,11,40,51,415361.385192414,2493183.20595908,976.155735434667,0,679714.176456952,2909520.74688693,3589234.92334389,59207
2020/10/11 00:00:00+00,2020,10,11,chokepoint7,Cape of Good Hope,6,22,2,0,11,30,41,166875.726329315,1442375.32325166,17853.6054606108,0,545279.839879215,1627104.65504158,2172384.4949208,59208
2020/10/12 00:00:00+00,2020,10,12,chokepoint7,Cape of Good Hope,5,34,4,1,15,44,59,136020.810517737,3556172.44803142,51935.9541356187,6867.41785005943,1723907.15803767,3750996.63053483,5474903.78857251,59209
2020/10/13 00:00:00+00,2020,10,13,chokepoint7,Cape of Good Hope,4,24,3,1,11,32,43,153776.047045855,1931232.39003428,12986.6108281079,0,845165.038002971,2097995.04790824,2943160.08591121,59210
2020/10/14 00:00:00+00,2020,10,14,chokepoint7,Cape of Good Hope,4,24,2,0,12,30,42,204921.037715967,1250834.02753257,29474.763668185,0,385565.808120415,1485229.82891672,1870795.63703714,59211
2020/10/15 00:00:00+00,2020,10,15,chokepoint7,Cape of Good Hope,7,33,1,1,12,42,54,223990.155330707,2488492.98585289,2721.23707514118,3987.59105468163,1349923.63274413,2719191.96931342,4069115.60205755,59212
2020/10/16 00:00:00+00,2020,10,16,chokepoint7,Cape of Good Hope,7,27,0,0,12,34,46,194111.426011536,1519139.95284061,0,0,717398.800586209,1713251.37885215,2430650.17943836,59213
2020/10/17 00:00:00+00,2020,10,17,chokepoint7,Cape of Good Hope,6,40,5,2,10,53,63,190124.447824884,2355515.4800378,47607.5741717825,2801.30539859689,337394.681334756,2596048.80743306,2933443.48876782,59214
2020/10/18 00:00:00+00,2020,10,18,chokepoint7,Cape of Good Hope,5,30,0,2,11,37,48,158830.862186633,2110797.83623987,0,10065.7246267443,749515.907375296,2279694.42305325,3029210.33042854,59215
2020/10/19 00:00:00+00,2020,10,19,chokepoint7,Cape of Good Hope,6,26,4,3,16,39,55,104319.357682999,2355724.24138434,65026.6745029572,7706.40709992511,1595878.06501848,2532776.68067022,4128654.74568871,59216
2020/10/20 00:00:00+00,2020,10,20,chokepoint7,Cape of Good Hope,8,26,1,1,9,36,45,279146.812520584,1439737.37538186,0,0,759210.933920333,1718884.18790244,2478095.12182277,59217
2020/10/21 00:00:00+00,2020,10,21,chokepoint7,Cape of Good Hope,2,22,3,1,10,28,38,137021.649906736,867071.431003746,20113.6227437043,6462.40153468646,693807.132277936,1030669.10518887,1724476.23746681,59218
2020/10/22 00:00:00+00,2020,10,22,chokepoint7,Cape of Good Hope,8,33,0,0,15,41,56,254731.595884086,1901334.58456312,0,0,1494599.75981135,2156066.1804472,3650665.94025855,59219
2020/10/23 00:00:00+00,2020,10,23,chokepoint7,Cape of Good Hope,3,34,1,1,13,39,52,98482.8407089113,1862779.29416362,3069.31284181359,0,615296.69460373,1964331.44771435,2579628.14231808,59220
2020/10/24 00:00:00+00,2020,10,24,chokepoint7,Cape of Good Hope,9,36,1,1,13,47,60,206908.611306781,3108814.17832072,0,0,1073242.39107026,3315722.7896275,4388965.18069775,59221
2020/10/25 00:00:00+00,2020,10,25,chokepoint7,Cape of Good Hope,7,22,0,2,10,31,41,243105.100897195,1056802.38936165,0,14447.4624936264,813257.724330689,1314354.95275247,2127612.67708316,59222
2020/10/26 00:00:00+00,2020,10,26,chokepoint7,Cape of Good Hope,9,21,2,1,13,33,46,172017.505042148,905860.556032671,1421.63320100765,4306.00161372564,1350865.22711664,1083605.69588955,2434470.92300619,59223
2020/10/27 00:00:00+00,2020,10,27,chokepoint7,Cape of Good Hope,5,34,1,0,10,40,50,195586.305042003,2738121.54935832,0,0,785043.499526876,2933707.85440032,3718751.3539272,59224
2020/10/28 00:00:00+00,2020,10,28,chokepoint7,Cape of Good Hope,5,34,1,2,12,42,54,191975.219286507,1808583.9035622,6559.152459282,3255.3153175388,1093229.18931282,2010373.59062552,3103602.77993835,59225
2020/10/29 00:00:00+00,2020,10,29,chokepoint7,Cape of Good Hope,5,34,0,2,9,41,50,115000.333927814,1848430.91501946,0,10162.3768970991,392194.707014426,1973593.62584437,2365788.3328588,59226
2020/10/30 00:00:00+00,2020,10,30,chokepoint7,Cape of Good Hope,3,19,5,0,9,27,36,77236.7980953556,1880824.78236891,89025.2067067804,0,1126552.66666462,2047086.78717105,3173639.45383566,59227
2020/10/31 00:00:00+00,2020,10,31,chokepoint7,Cape of Good Hope,4,29,1,2,14,36,50,243608.022515018,1245497.44793899,4945.19187927796,13947.5050308209,1040715.60474831,1507998.1673641,2548713.77211242,59228
2020/11/01 00:00:00+00,2020,11,1,chokepoint7,Cape of Good Hope,4,19,3,2,14,28,42,100619.593285221,1518930.68278586,6827.402660736,8904.05764983135,1355211.87304517,1635281.73638165,2990493.60942682,59229
2020/11/02 00:00:00+00,2020,11,2,chokepoint7,Cape of Good Hope,6,24,2,2,10,34,44,171113.212645991,1512813.44975505,56058.582766792,8263.61102908791,391066.095984248,1748248.85619692,2139314.95218117,59230
2020/11/03 00:00:00+00,2020,11,3,chokepoint7,Cape of Good Hope,7,25,6,1,11,39,50,276811.793173402,1818442.9187866,62615.0070335407,0,692155.035573917,2157869.71899354,2850024.75456746,59231
2021/07/31 00:00:00+00,2021,7,31,chokepoint7,Cape of Good Hope,6,41,1,0,9,48,57,340422.433058441,2320040.0222055,4237.87474138376,0,190913.878909626,2664700.33000533,2855614.20891495,59232
2021/01/12 00:00:00+00,2021,1,12,chokepoint7,Cape of Good Hope,4,31,5,1,10,41,51,155812.055701492,2702110.04022891,44437.4960933247,3413.6486450938,951508.508657557,2905773.24066882,3857281.74932638,59233
2020/11/23 00:00:00+00,2020,11,23,chokepoint7,Cape of Good Hope,3,28,3,1,10,35,45,71470.598644636,1635432.24865217,48196.0988338096,6736.32499619555,1260810.0960761,1761835.27112681,3022645.36720291,59234
2021/03/03 00:00:00+00,2021,3,3,chokepoint7,Cape of Good Hope,7,30,1,4,13,42,55,222098.400766251,1152056.39295029,17671.2525838039,7729.32801036718,1521215.9683537,1399555.37431071,2920771.34266442,59235
2020/08/15 00:00:00+00,2020,8,15,chokepoint7,Cape of Good Hope,1,37,1,0,13,39,52,45532.7944264754,2844768.8920726,11190.041799034,0,1855695.79418002,2901491.72829811,4757187.52247813,59236
2020/11/04 00:00:00+00,2020,11,4,chokepoint7,Cape of Good Hope,4,27,1,2,17,34,51,72546.7338817832,925451.215601843,1679.09863195222,0,1165894.01565461,999677.048115579,2165571.06377019,59237
2020/11/05 00:00:00+00,2020,11,5,chokepoint7,Cape of Good Hope,7,28,4,2,13,41,54,260270.879261755,1832591.59046571,30187.0118286326,3384.79362100233,930613.619103989,2126434.2751771,3057047.89428109,59238
2020/11/06 00:00:00+00,2020,11,6,chokepoint7,Cape of Good Hope,4,34,3,2,8,43,51,37108.7278715162,2433486.62510047,26895.8356057873,11866.8123707718,632393.449979849,2509358.00094855,3141751.4509284,59239
2020/11/07 00:00:00+00,2020,11,7,chokepoint7,Cape of Good Hope,1,21,2,0,7,24,31,14821.025325624,1484505.84447081,36027.9703988005,0,493218.324655624,1535354.84019524,2028573.16485086,59240
2020/11/08 00:00:00+00,2020,11,8,chokepoint7,Cape of Good Hope,3,21,2,0,13,26,39,33716.1763114602,1371105.81825855,31536.0019357289,0,592518.723297589,1436357.99650574,2028876.71980333,59241
2020/11/09 00:00:00+00,2020,11,9,chokepoint7,Cape of Good Hope,7,31,2,1,15,41,56,244591.06128019,2438190.04848471,15741.2643980342,0,1768556.58860648,2698522.37416293,4467078.96276941,59242
2020/11/10 00:00:00+00,2020,11,10,chokepoint7,Cape of Good Hope,2,28,2,1,14,33,47,94728.0755416016,1233511.00228751,11050.9954002223,4184.049884331,1280786.86006438,1343474.12311367,2624260.98317805,59243
2020/11/11 00:00:00+00,2020,11,11,chokepoint7,Cape of Good Hope,8,27,0,0,11,35,46,270189.450230744,1517296.14845756,0,0,415644.823339996,1787485.5986883,2203130.4220283,59244
2020/11/12 00:00:00+00,2020,11,12,chokepoint7,Cape of Good Hope,10,29,5,0,12,44,56,234125.12415763,1964033.25329696,50524.998096054,0,446247.497544461,2248683.37555064,2694930.8730951,59245
2020/11/13 00:00:00+00,2020,11,13,chokepoint7,Cape of Good Hope,5,29,2,1,11,37,48,61763.8948644923,2808012.70392145,16876.264804032,0,852484.31326096,2886652.86358998,3739137.17685094,59246
2020/11/14 00:00:00+00,2020,11,14,chokepoint7,Cape of Good Hope,3,33,1,2,9,39,48,72331.6814375975,2134934.35886051,9926.58796691266,7421.62949882368,242338.179239703,2224614.25776385,2466952.43700355,59247
2020/11/15 00:00:00+00,2020,11,15,chokepoint7,Cape of Good Hope,4,33,0,3,9,40,49,92690.7547360203,2351309.37485924,0,15133.1940364861,376388.636473088,2459133.32363174,2835521.96010483,59248
